Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used,NodeID
2022-03-11 02:42:53.505547,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:53.505547,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:53.505547,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:53.505547,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:53.505547,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:53.535453,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:53.535453,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:53.535453,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:53.535453,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:53.535453,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:53.551399,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:53.551399,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:53.551399,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:53.551399,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:53.551399,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:53.582291,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:53.582291,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:53.582291,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:53.582291,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:53.582291,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:53.598238,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:53.598238,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:53.598238,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:53.598238,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:53.598238,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:53.629134,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:53.629134,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:53.629134,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:53.629134,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:53.629134,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:53.643857,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:53.643857,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:53.643857,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:53.643857,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:53.643857,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:53.673995,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:53.673995,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:53.673995,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:53.673995,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:53.673995,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:53.689943,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:53.689943,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:53.689943,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:53.689943,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:53.689943,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:53.720835,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:53.720835,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:53.720835,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:53.720835,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:53.720835,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:53.736966,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:53.736966,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:53.736966,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:53.736966,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:53.736966,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:53.767796,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:53.767796,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:53.767796,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:53.767796,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:53.767796,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:53.783817,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:53.783817,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:53.783817,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:53.783817,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:53.783817,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:53.815712,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:53.815712,2222222222,xyz,Disconnected,2000,A000002
