Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used,NodeID
2022-03-11 02:42:48.858005,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:48.858005,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:48.858005,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:48.858005,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:48.858005,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:48.875462,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:48.875462,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:48.875462,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:48.875462,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:48.875462,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:48.891408,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:48.891408,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:48.891408,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:48.891408,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:48.891408,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:48.921614,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:48.921614,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:48.921614,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:48.921614,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:48.921614,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:48.936647,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:48.936647,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:48.936647,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:48.936647,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:48.936647,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:48.968281,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:48.968460,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:48.968460,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:48.968460,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:48.968460,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:48.983704,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:48.983704,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:48.983704,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:48.983704,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:48.983704,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:49.013613,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:49.013613,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:49.013613,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:49.013613,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:49.013613,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:49.029561,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:49.029561,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:49.029561,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:49.029561,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:49.029561,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:49.060288,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:49.060288,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:49.060288,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:49.060288,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:49.060288,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:49.076231,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:49.076231,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:49.076231,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:49.076231,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:49.076231,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:49.106131,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:49.106131,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:49.106131,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:49.106131,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:49.106131,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:49.122084,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:49.122084,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:49.122084,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:49.122084,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:49.122084,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:49.153979,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:49.154161,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:49.154161,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:49.154161,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:49.154161,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:49.169405,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:49.169405,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:49.169405,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:49.169405,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:49.169405,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:49.200244,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:49.200365,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:49.200365,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:49.200365,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:49.200365,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:49.215818,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:49.215818,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:49.215818,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:49.215818,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:49.215818,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:49.245788,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:49.245788,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:49.245788,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:49.245788,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:49.245788,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:49.261665,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:49.261665,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:49.261665,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:49.261665,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:49.261665,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:49.291816,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:49.291816,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:49.291816,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:49.291816,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:49.291816,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:49.307763,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:49.307763,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:49.307763,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:49.307763,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:49.307763,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:49.337663,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:49.337663,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:49.337663,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:49.337663,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:49.337663,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:49.352613,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:49.352613,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:49.352613,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:49.352613,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:49.352613,5555555555,xyz,Connected,0,A000005
2022-03-11 02:42:49.384506,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:42:49.384506,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:42:49.384506,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:42:49.384506,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:42:49.384506,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:42:49.400225,1111111111,xyz,Connected,0,A000001
2022-03-11 02:42:49.400225,2222222222,xyz,Connected,0,A000002
2022-03-11 02:42:49.400225,3333333333,xyz,Connected,0,A000003
2022-03-11 02:42:49.400225,4444444444,xyz,Connected,0,A000004
2022-03-11 02:42:49.400225,5555555555,xyz,Connected,0,A000005
