Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used,NodeID
2022-03-11 02:43:36.263729,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:36.263729,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:36.263729,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:36.263729,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:36.263729,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:36.293544,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:36.293544,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:36.293544,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:36.293544,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:36.293544,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:36.309033,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:36.309033,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:36.309033,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:36.309033,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:36.309033,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:36.339144,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:36.339144,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:36.339144,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:36.339144,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:36.339144,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:36.354653,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:36.354653,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:36.354653,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:36.354653,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:36.354653,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:36.386545,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:36.386545,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:36.386545,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:36.386545,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:36.386545,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:36.401944,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:36.401944,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:36.401944,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:36.401944,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:36.401944,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:36.433518,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:36.433576,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:36.433576,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:36.433576,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:36.433576,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:36.448788,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:36.448788,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:36.448788,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:36.448788,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:36.448788,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:36.479395,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:36.479395,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:36.479395,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:36.479395,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:36.479395,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:36.495342,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:36.495342,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:36.495342,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:36.495342,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:36.495342,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:36.526528,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:36.526528,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:36.526528,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:36.526528,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:36.526528,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:36.542306,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:36.542306,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:36.542306,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:36.542306,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:36.542306,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:36.573439,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:36.573439,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:36.573439,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:36.573439,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:36.573439,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:36.589386,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:36.589386,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:36.589386,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:36.589386,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:36.589386,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:36.620282,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:36.620282,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:36.620282,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:36.620282,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:36.620282,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:36.635231,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:36.635231,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:36.635371,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:36.635371,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:36.635371,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:36.666071,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:36.666071,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:36.666071,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:36.666071,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:36.666071,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:36.681021,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:36.681021,2222222222,xyz,Connected,0,A000002
