Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used,NodeID
2022-03-11 02:43:26.721822,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:26.721822,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:26.721822,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:26.721822,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:26.721822,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:26.750467,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:26.750467,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:26.750467,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:26.750467,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:26.750467,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:26.765608,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:26.765608,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:26.765608,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:26.765608,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:26.765608,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:26.796504,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:26.796504,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:26.796504,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:26.796504,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:26.796504,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:26.811363,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:26.811363,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:26.811363,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:26.811363,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:26.811363,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:26.842055,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:26.842055,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:26.842055,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:26.842055,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:26.842055,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:26.857993,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:26.857993,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:26.857993,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:26.857993,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:26.857993,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:26.888089,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:26.888089,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:26.888089,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:26.888089,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:26.888089,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:26.903577,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:26.903577,2222222222,xyz,Connected,0,A000002
2022-03-11 02:43:26.903577,3333333333,xyz,Connected,0,A000003
2022-03-11 02:43:26.903577,4444444444,xyz,Connected,0,A000004
2022-03-11 02:43:26.903577,5555555555,xyz,Connected,0,A000005
2022-03-11 02:43:26.934409,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:43:26.934409,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:43:26.934409,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:43:26.934409,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:43:26.934409,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:43:26.950260,1111111111,xyz,Connected,0,A000001
2022-03-11 02:43:26.950260,2222222222,xyz,Connected,0,A000002
