Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used
2022-03-10 02:04:00.644601,1111111111,xyz,Connected,0
2022-03-10 02:04:00.644601,2222222222,xyz,Connected,0
2022-03-10 02:04:00.644601,3333333333,xyz,Connected,0
2022-03-10 02:04:00.644601,4444444444,xyz,Connected,0
2022-03-10 02:04:00.644601,5555555555,xyz,Connected,0
2022-03-10 02:04:00.676602,1111111111,xyz,Disconnected,2000
2022-03-10 02:04:00.676602,2222222222,xyz,Disconnected,2000
2022-03-10 02:04:00.676602,3333333333,xyz,Disconnected,2000
2022-03-10 02:04:00.676602,4444444444,xyz,Disconnected,2000
2022-03-10 02:04:00.676602,5555555555,xyz,Disconnected,2000
2022-03-10 02:04:00.803794,1111111111,xyz,Connected,0
2022-03-10 02:04:00.803794,2222222222,xyz,Connected,0
2022-03-10 02:04:00.803794,3333333333,xyz,Connected,0
2022-03-10 02:04:00.803794,4444444444,xyz,Connected,0
2022-03-10 02:04:00.803794,5555555555,xyz,Connected,0
2022-03-10 02:04:00.835445,1111111111,xyz,Disconnected,2000
2022-03-10 02:04:00.835445,2222222222,xyz,Disconnected,2000
2022-03-10 02:04:00.835445,3333333333,xyz,Disconnected,2000
2022-03-10 02:04:00.835445,4444444444,xyz,Disconnected,2000
2022-03-10 02:04:00.835445,5555555555,xyz,Disconnected,2000
2022-03-10 02:04:00.960931,1111111111,xyz,Connected,0
2022-03-10 02:04:00.960931,2222222222,xyz,Connected,0
2022-03-10 02:04:00.960931,3333333333,xyz,Connected,0
2022-03-10 02:04:00.960931,4444444444,xyz,Connected,0
2022-03-10 02:04:00.960931,5555555555,xyz,Connected,0
2022-03-10 02:04:00.992183,1111111111,xyz,Disconnected,2000
2022-03-10 02:04:00.992183,2222222222,xyz,Disconnected,2000
2022-03-10 02:04:00.992183,3333333333,xyz,Disconnected,2000
2022-03-10 02:04:00.992183,4444444444,xyz,Disconnected,2000
2022-03-10 02:04:00.992183,5555555555,xyz,Disconnected,2000
2022-03-10 02:04:01.118122,1111111111,xyz,Connected,0
2022-03-10 02:04:01.118122,2222222222,xyz,Connected,0
2022-03-10 02:04:01.118122,3333333333,xyz,Connected,0
2022-03-10 02:04:01.118122,4444444444,xyz,Connected,0
2022-03-10 02:04:01.118122,5555555555,xyz,Connected,0
2022-03-10 02:04:01.149411,1111111111,xyz,Disconnected,2000
2022-03-10 02:04:01.149411,2222222222,xyz,Disconnected,2000
2022-03-10 02:04:01.149411,3333333333,xyz,Disconnected,2000
2022-03-10 02:04:01.149411,4444444444,xyz,Disconnected,2000
2022-03-10 02:04:01.149411,5555555555,xyz,Disconnected,2000
2022-03-10 02:04:01.278091,1111111111,xyz,Connected,0
2022-03-10 02:04:01.278091,2222222222,xyz,Connected,0
2022-03-10 02:04:01.278091,3333333333,xyz,Connected,0
2022-03-10 02:04:01.278091,4444444444,xyz,Connected,0
2022-03-10 02:04:01.278091,5555555555,xyz,Connected,0
2022-03-10 02:04:01.309338,1111111111,xyz,Disconnected,2000
2022-03-10 02:04:01.309338,2222222222,xyz,Disconnected,2000
2022-03-10 02:04:01.309338,3333333333,xyz,Disconnected,2000
2022-03-10 02:04:01.309338,4444444444,xyz,Disconnected,2000
2022-03-10 02:04:01.309338,5555555555,xyz,Disconnected,2000
2022-03-10 02:04:01.435895,1111111111,xyz,Connected,0
2022-03-10 02:04:01.435895,2222222222,xyz,Connected,0
2022-03-10 02:04:01.435895,3333333333,xyz,Connected,0
2022-03-10 02:04:01.435895,4444444444,xyz,Connected,0
2022-03-10 02:04:01.435895,5555555555,xyz,Connected,0
2022-03-10 02:04:01.467143,1111111111,xyz,Disconnected,2000
2022-03-10 02:04:01.467143,2222222222,xyz,Disconnected,2000
2022-03-10 02:04:01.467143,3333333333,xyz,Disconnected,2000
2022-03-10 02:04:01.467143,4444444444,xyz,Disconnected,2000
2022-03-10 02:04:01.467143,5555555555,xyz,Disconnected,2000
2022-03-10 02:04:01.593496,1111111111,xyz,Connected,0
2022-03-10 02:04:01.593496,2222222222,xyz,Connected,0
2022-03-10 02:04:01.593496,3333333333,xyz,Connected,0
2022-03-10 02:04:01.593496,4444444444,xyz,Connected,0
2022-03-10 02:04:01.593496,5555555555,xyz,Connected,0
2022-03-10 02:04:01.625169,1111111111,xyz,Disconnected,2000
