Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used,NodeID
2022-03-11 02:33:53.983226,1111111111,xyz,Connected,0,A000001
2022-03-11 02:33:53.983226,2222222222,xyz,Connected,0,A000002
2022-03-11 02:33:53.983226,3333333333,xyz,Connected,0,A000003
2022-03-11 02:33:53.983226,4444444444,xyz,Connected,0,A000004
2022-03-11 02:33:53.983226,5555555555,xyz,Connected,0,A000005
2022-03-11 02:33:53.986215,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:33:53.986215,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:33:53.986215,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:33:53.986215,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:33:53.986215,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:33:53.988208,1111111111,xyz,Connected,0,A000001
2022-03-11 02:33:53.988208,2222222222,xyz,Connected,0,A000002
2022-03-11 02:33:53.988208,3333333333,xyz,Connected,0,A000003
2022-03-11 02:33:53.988208,4444444444,xyz,Connected,0,A000004
2022-03-11 02:33:53.988208,5555555555,xyz,Connected,0,A000005
2022-03-11 02:33:53.991208,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:33:53.991208,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:33:53.991208,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:33:53.991208,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:33:53.991208,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:33:53.993199,1111111111,xyz,Connected,0,A000001
2022-03-11 02:33:53.993199,2222222222,xyz,Connected,0,A000002
2022-03-11 02:33:53.993199,3333333333,xyz,Connected,0,A000003
2022-03-11 02:33:53.993199,4444444444,xyz,Connected,0,A000004
2022-03-11 02:33:53.993199,5555555555,xyz,Connected,0,A000005
2022-03-11 02:33:53.997185,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:33:53.997185,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:33:53.997185,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:33:53.997185,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:33:53.997185,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:33:53.999168,1111111111,xyz,Connected,0,A000001
2022-03-11 02:33:53.999168,2222222222,xyz,Connected,0,A000002
2022-03-11 02:33:53.999168,3333333333,xyz,Connected,0,A000003
2022-03-11 02:33:53.999168,4444444444,xyz,Connected,0,A000004
2022-03-11 02:33:53.999168,5555555555,xyz,Connected,0,A000005
2022-03-11 02:33:54.003157,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:33:54.003157,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:33:54.003157,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:33:54.003157,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:33:54.003157,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:33:54.005152,1111111111,xyz,Connected,0,A000001
2022-03-11 02:33:54.005152,2222222222,xyz,Connected,0,A000002
2022-03-11 02:33:54.005152,3333333333,xyz,Connected,0,A000003
2022-03-11 02:33:54.005152,4444444444,xyz,Connected,0,A000004
2022-03-11 02:33:54.005152,5555555555,xyz,Connected,0,A000005
2022-03-11 02:33:54.007849,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:33:54.007849,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:33:54.007849,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:33:54.007849,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:33:54.007849,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:33:54.009841,1111111111,xyz,Connected,0,A000001
2022-03-11 02:33:54.009841,2222222222,xyz,Connected,0,A000002
2022-03-11 02:33:54.009841,3333333333,xyz,Connected,0,A000003
2022-03-11 02:33:54.009841,4444444444,xyz,Connected,0,A000004
2022-03-11 02:33:54.009841,5555555555,xyz,Connected,0,A000005
