Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used
2022-03-10 18:17:09.357893,1111111111,xyz,Connected,0
2022-03-10 18:17:09.357893,2222222222,xyz,Connected,0
2022-03-10 18:17:09.357893,3333333333,xyz,Connected,0
2022-03-10 18:17:09.358393,4444444444,xyz,Connected,0
2022-03-10 18:17:09.358393,5555555555,xyz,Connected,0
2022-03-10 18:17:09.388404,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:09.388404,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:09.388404,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:09.388404,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:09.388404,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:09.513091,1111111111,xyz,Connected,0
2022-03-10 18:17:09.513091,2222222222,xyz,Connected,0
2022-03-10 18:17:09.513091,3333333333,xyz,Connected,0
2022-03-10 18:17:09.513091,4444444444,xyz,Connected,0
2022-03-10 18:17:09.513091,5555555555,xyz,Connected,0
2022-03-10 18:17:09.543997,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:09.543997,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:09.543997,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:09.543997,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:09.543997,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:09.669438,1111111111,xyz,Connected,0
2022-03-10 18:17:09.669438,2222222222,xyz,Connected,0
2022-03-10 18:17:09.669438,3333333333,xyz,Connected,0
2022-03-10 18:17:09.669438,4444444444,xyz,Connected,0
2022-03-10 18:17:09.669438,5555555555,xyz,Connected,0
2022-03-10 18:17:09.700343,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:09.700343,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:09.700343,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:09.700343,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:09.700343,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:09.826920,1111111111,xyz,Connected,0
2022-03-10 18:17:09.826920,2222222222,xyz,Connected,0
2022-03-10 18:17:09.826920,3333333333,xyz,Connected,0
2022-03-10 18:17:09.826920,4444444444,xyz,Connected,0
2022-03-10 18:17:09.826920,5555555555,xyz,Connected,0
2022-03-10 18:17:09.858872,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:09.858872,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:09.858872,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:09.858872,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:09.858872,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:09.980926,1111111111,xyz,Connected,0
2022-03-10 18:17:09.980926,2222222222,xyz,Connected,0
2022-03-10 18:17:09.980926,3333333333,xyz,Connected,0
2022-03-10 18:17:09.980926,4444444444,xyz,Connected,0
2022-03-10 18:17:09.980926,5555555555,xyz,Connected,0
2022-03-10 18:17:10.011427,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:10.011427,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:10.011427,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:10.011427,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:10.011427,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:10.136012,1111111111,xyz,Connected,0
2022-03-10 18:17:10.136012,2222222222,xyz,Connected,0
2022-03-10 18:17:10.136012,3333333333,xyz,Connected,0
2022-03-10 18:17:10.136012,4444444444,xyz,Connected,0
2022-03-10 18:17:10.136012,5555555555,xyz,Connected,0
2022-03-10 18:17:10.167904,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:10.167904,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:10.167904,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:10.167904,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:10.167904,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:10.291838,1111111111,xyz,Connected,0
2022-03-10 18:17:10.291838,2222222222,xyz,Connected,0
2022-03-10 18:17:10.291838,3333333333,xyz,Connected,0
2022-03-10 18:17:10.291838,4444444444,xyz,Connected,0
2022-03-10 18:17:10.291838,5555555555,xyz,Connected,0
2022-03-10 18:17:10.322866,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:10.322866,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:10.322866,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:10.322866,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:10.322866,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:10.448247,1111111111,xyz,Connected,0
2022-03-10 18:17:10.448247,2222222222,xyz,Connected,0
2022-03-10 18:17:10.448247,3333333333,xyz,Connected,0
2022-03-10 18:17:10.448247,4444444444,xyz,Connected,0
2022-03-10 18:17:10.448247,5555555555,xyz,Connected,0
2022-03-10 18:17:10.530868,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:10.530868,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:10.530868,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:10.530868,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:10.530868,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:10.707153,1111111111,xyz,Connected,0
2022-03-10 18:17:10.707153,2222222222,xyz,Connected,0
2022-03-10 18:17:10.707153,3333333333,xyz,Connected,0
2022-03-10 18:17:10.707153,4444444444,xyz,Connected,0
2022-03-10 18:17:10.707153,5555555555,xyz,Connected,0
2022-03-10 18:17:10.742240,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:10.742240,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:10.742240,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:10.742240,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:10.742240,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:10.866550,1111111111,xyz,Connected,0
2022-03-10 18:17:10.866550,2222222222,xyz,Connected,0
2022-03-10 18:17:10.866550,3333333333,xyz,Connected,0
2022-03-10 18:17:10.866550,4444444444,xyz,Connected,0
2022-03-10 18:17:10.866550,5555555555,xyz,Connected,0
2022-03-10 18:17:10.896795,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:10.896795,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:10.896795,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:10.896795,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:10.896795,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:11.022215,1111111111,xyz,Connected,0
2022-03-10 18:17:11.022215,2222222222,xyz,Connected,0
2022-03-10 18:17:11.022215,3333333333,xyz,Connected,0
2022-03-10 18:17:11.022215,4444444444,xyz,Connected,0
2022-03-10 18:17:11.022215,5555555555,xyz,Connected,0
2022-03-10 18:17:11.053113,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:11.053113,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:11.053113,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:11.053113,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:11.053113,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:11.176093,1111111111,xyz,Connected,0
2022-03-10 18:17:11.176093,2222222222,xyz,Connected,0
2022-03-10 18:17:11.176093,3333333333,xyz,Connected,0
2022-03-10 18:17:11.176093,4444444444,xyz,Connected,0
2022-03-10 18:17:11.176093,5555555555,xyz,Connected,0
2022-03-10 18:17:11.206205,1111111111,xyz,Disconnected,2000
2022-03-10 18:17:11.206205,2222222222,xyz,Disconnected,2000
2022-03-10 18:17:11.206205,3333333333,xyz,Disconnected,2000
2022-03-10 18:17:11.206205,4444444444,xyz,Disconnected,2000
2022-03-10 18:17:11.206205,5555555555,xyz,Disconnected,2000
2022-03-10 18:17:11.328867,1111111111,xyz,Connected,0
2022-03-10 18:17:11.328867,2222222222,xyz,Connected,0
2022-03-10 18:17:11.328867,3333333333,xyz,Connected,0
2022-03-10 18:17:11.328867,4444444444,xyz,Connected,0
2022-03-10 18:17:11.329034,5555555555,xyz,Connected,0
