Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used
2022-03-11 16:16:45.190308,1111111111,xyz,Connected,0
2022-03-11 16:16:45.190308,2222222222,xyz,Connected,0
2022-03-11 16:16:45.190308,3333333333,xyz,Connected,0
2022-03-11 16:16:45.190308,4444444444,xyz,Connected,0
2022-03-11 16:16:45.190308,5555555555,xyz,Connected,0
2022-03-11 16:16:47.207638,1111111111,xyz,Disconnected,2000
2022-03-11 16:16:47.207638,2222222222,xyz,Disconnected,2000
2022-03-11 16:16:47.207638,3333333333,xyz,Disconnected,2000
2022-03-11 16:16:47.207638,4444444444,xyz,Disconnected,2000
2022-03-11 16:16:47.207638,5555555555,xyz,Disconnected,2000
2022-03-11 16:16:52.214148,1111111111,xyz,Connected,0
2022-03-11 16:16:52.214148,2222222222,xyz,Connected,0
2022-03-11 16:16:52.214148,3333333333,xyz,Connected,0
2022-03-11 16:16:52.214148,4444444444,xyz,Connected,0
2022-03-11 16:16:52.214148,5555555555,xyz,Connected,0
2022-03-11 16:16:54.243799,1111111111,xyz,Disconnected,2000
2022-03-11 16:16:54.243799,2222222222,xyz,Disconnected,2000
2022-03-11 16:16:54.243799,3333333333,xyz,Disconnected,2000
2022-03-11 16:16:54.243799,4444444444,xyz,Disconnected,2000
2022-03-11 16:16:54.243799,5555555555,xyz,Disconnected,2000
2022-03-11 16:16:59.244812,1111111111,xyz,Connected,0
2022-03-11 16:16:59.244812,2222222222,xyz,Connected,0
2022-03-11 16:16:59.244812,3333333333,xyz,Connected,0
2022-03-11 16:16:59.245086,4444444444,xyz,Connected,0
2022-03-11 16:16:59.245086,5555555555,xyz,Connected,0
2022-03-11 16:17:01.265655,1111111111,xyz,Disconnected,2000
2022-03-11 16:17:01.265655,2222222222,xyz,Disconnected,2000
2022-03-11 16:17:01.265655,3333333333,xyz,Disconnected,2000
2022-03-11 16:17:01.265655,4444444444,xyz,Disconnected,2000
2022-03-11 16:17:01.265655,5555555555,xyz,Disconnected,2000
2022-03-11 16:17:06.272436,1111111111,xyz,Connected,0
2022-03-11 16:17:06.272436,2222222222,xyz,Connected,0
2022-03-11 16:17:06.272436,3333333333,xyz,Connected,0
2022-03-11 16:17:06.272436,4444444444,xyz,Connected,0
2022-03-11 16:17:06.272436,5555555555,xyz,Connected,0
2022-03-11 16:17:08.298767,1111111111,xyz,Disconnected,2000
2022-03-11 16:17:08.298767,2222222222,xyz,Disconnected,2000
2022-03-11 16:17:08.298767,3333333333,xyz,Disconnected,2000
2022-03-11 16:17:08.298767,4444444444,xyz,Disconnected,2000
2022-03-11 16:17:08.298767,5555555555,xyz,Disconnected,2000
2022-03-11 16:17:13.313735,1111111111,xyz,Connected,0
2022-03-11 16:17:13.313735,2222222222,xyz,Connected,0
2022-03-11 16:17:13.313735,3333333333,xyz,Connected,0
2022-03-11 16:17:13.313735,4444444444,xyz,Connected,0
2022-03-11 16:17:13.313735,5555555555,xyz,Connected,0
2022-03-11 16:17:15.343861,1111111111,xyz,Disconnected,2000
2022-03-11 16:17:15.343861,2222222222,xyz,Disconnected,2000
2022-03-11 16:17:15.343861,3333333333,xyz,Disconnected,2000
2022-03-11 16:17:15.343861,4444444444,xyz,Disconnected,2000
2022-03-11 16:17:15.343861,5555555555,xyz,Disconnected,2000
2022-03-11 16:17:20.353008,1111111111,xyz,Connected,0
2022-03-11 16:17:20.353008,2222222222,xyz,Connected,0
2022-03-11 16:17:20.353008,3333333333,xyz,Connected,0
2022-03-11 16:17:20.353008,4444444444,xyz,Connected,0
2022-03-11 16:17:20.353008,5555555555,xyz,Connected,0
2022-03-11 16:17:22.382505,1111111111,xyz,Disconnected,2000
2022-03-11 16:17:22.382505,2222222222,xyz,Disconnected,2000
2022-03-11 16:17:22.382505,3333333333,xyz,Disconnected,2000
2022-03-11 16:17:22.382505,4444444444,xyz,Disconnected,2000
2022-03-11 16:17:22.382505,5555555555,xyz,Disconnected,2000
