Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used,NodeID
2022-03-11 01:50:47.827726,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.827726,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.827726,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.827726,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.827726,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.831714,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.831714,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.831714,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.831714,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.831714,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.833707,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.833707,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.833707,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.833707,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.833707,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.837693,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.837693,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.837693,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.837693,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.837693,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.839686,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.839686,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.839686,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.839686,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.839686,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.843122,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.843122,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.843122,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.843122,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.843122,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.845116,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.845116,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.845116,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.845116,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.845116,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.847903,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.847903,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.847903,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.847903,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.847903,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.849895,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.849895,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.849895,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.849895,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.849895,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.853897,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.853897,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.853897,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.853897,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.853897,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.855880,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.855880,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.855880,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.855880,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.855880,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.859864,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.859864,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.859864,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.859864,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.859864,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.860906,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.860906,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.860906,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.860906,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.860906,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.864852,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.864852,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.864852,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.864852,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.864852,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.865910,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.865910,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.865910,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.865910,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.865910,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.869629,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.869629,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.869629,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.869629,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.869629,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.870656,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.870656,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.870656,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.870656,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.870656,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.873572,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.873572,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.873572,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.873572,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.873572,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.875575,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.875575,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.875575,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.875575,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.875575,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.878622,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.878622,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.878622,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.878622,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.878622,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.880572,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.880572,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.880572,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.880572,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.880572,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.883734,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.883734,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.883734,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.883734,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.883734,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.884739,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.884739,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.884739,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.884739,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.884739,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:47.888727,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:47.888727,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:47.888727,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:47.888727,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:47.888727,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:47.890714,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:47.890714,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:47.890714,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:47.890714,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:47.890714,5555555555,xyz,Connected,0,A000005
