Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used
2022-03-11 01:40:39.913675,1111111111,xyz,Connected,0
2022-03-11 01:40:39.913675,2222222222,xyz,Connected,0
2022-03-11 01:40:39.913675,3333333333,xyz,Connected,0
2022-03-11 01:40:39.913675,4444444444,xyz,Connected,0
2022-03-11 01:40:39.913675,5555555555,xyz,Connected,0
2022-03-11 01:40:39.917662,1111111111,xyz,Disconnected,2000
2022-03-11 01:40:39.917662,2222222222,xyz,Disconnected,2000
2022-03-11 01:40:39.917662,3333333333,xyz,Disconnected,2000
2022-03-11 01:40:39.917662,4444444444,xyz,Disconnected,2000
2022-03-11 01:40:39.917662,5555555555,xyz,Disconnected,2000
2022-03-11 01:40:39.919656,1111111111,xyz,Connected,0
2022-03-11 01:40:39.919656,2222222222,xyz,Connected,0
2022-03-11 01:40:39.919656,3333333333,xyz,Connected,0
2022-03-11 01:40:39.919656,4444444444,xyz,Connected,0
2022-03-11 01:40:39.919656,5555555555,xyz,Connected,0
2022-03-11 01:40:39.923643,1111111111,xyz,Disconnected,2000
2022-03-11 01:40:39.923643,2222222222,xyz,Disconnected,2000
2022-03-11 01:40:39.923643,3333333333,xyz,Disconnected,2000
2022-03-11 01:40:39.923643,4444444444,xyz,Disconnected,2000
2022-03-11 01:40:39.923643,5555555555,xyz,Disconnected,2000
2022-03-11 01:40:39.925635,1111111111,xyz,Connected,0
2022-03-11 01:40:39.925635,2222222222,xyz,Connected,0
2022-03-11 01:40:39.925635,3333333333,xyz,Connected,0
2022-03-11 01:40:39.925635,4444444444,xyz,Connected,0
2022-03-11 01:40:39.925635,5555555555,xyz,Connected,0
2022-03-11 01:40:39.929622,1111111111,xyz,Disconnected,2000
2022-03-11 01:40:39.929622,2222222222,xyz,Disconnected,2000
2022-03-11 01:40:39.929622,3333333333,xyz,Disconnected,2000
2022-03-11 01:40:39.929622,4444444444,xyz,Disconnected,2000
2022-03-11 01:40:39.929622,5555555555,xyz,Disconnected,2000
2022-03-11 01:40:39.931615,1111111111,xyz,Connected,0
2022-03-11 01:40:39.931615,2222222222,xyz,Connected,0
2022-03-11 01:40:39.931615,3333333333,xyz,Connected,0
2022-03-11 01:40:39.931615,4444444444,xyz,Connected,0
