Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used
2022-02-28 09:35:50.416725,1111111111,xyz,Connected,0
2022-02-28 09:35:50.416725,2222222222,xyz,Connected,0
2022-02-28 09:35:50.416725,3333333333,xyz,Connected,0
2022-02-28 09:35:50.416725,4444444444,xyz,Connected,0
2022-02-28 09:35:50.416725,5555555555,xyz,Connected,0
2022-02-28 09:35:50.417405,1111111111,xyz,Disconnected,2000
2022-02-28 09:35:50.417405,2222222222,xyz,Disconnected,2000
2022-02-28 09:35:50.417405,3333333333,xyz,Disconnected,2000
2022-02-28 09:35:50.417405,4444444444,xyz,Disconnected,2000
2022-02-28 09:35:50.417405,5555555555,xyz,Disconnected,2000
2022-02-28 09:35:51.417405,1111111111,xyz,Connected,0
2022-02-28 09:35:51.417405,2222222222,xyz,Connected,0
2022-02-28 09:35:51.417405,3333333333,xyz,Connected,0
2022-02-28 09:35:51.417405,4444444444,xyz,Connected,0
2022-02-28 09:35:51.417405,5555555555,xyz,Connected,0
2022-02-28 09:35:51.417405,1111111111,xyz,Disconnected,2000
2022-02-28 09:35:51.417405,2222222222,xyz,Disconnected,2000
2022-02-28 09:35:51.417405,3333333333,xyz,Disconnected,2000
2022-02-28 09:35:51.417405,2222222222,xyz,Disconnected,2000
2022-02-28 09:35:51.417405,3333333333,xyz,Disconnected,2000
2022-02-28 09:35:51.417405,4444444444,xyz,Disconnected,2000
2022-02-28 09:35:51.417405,5555555555,xyz,Disconnected,2000
2022-02-28 09:35:52.417405,1111111111,xyz,Connected,0
2022-02-28 09:35:52.417405,2222222222,xyz,Connected,0
2022-02-28 09:35:52.417405,3333333333,xyz,Connected,0
2022-02-28 09:35:52.417405,4444444444,xyz,Connected,0
2022-02-28 09:35:52.417405,5555555555,xyz,Connected,0
2022-02-28 09:35:52.417405,1111111111,xyz,Disconnected,2000
2022-02-28 09:35:52.417905,2222222222,xyz,Disconnected,2000
2022-02-28 09:35:52.417905,3333333333,xyz,Disconnected,2000
2022-02-28 09:35:52.417905,4444444444,xyz,Disconnected,2000
2022-02-28 09:35:52.417905,5555555555,xyz,Disconnected,2000
2022-02-28 09:35:53.417905,1111111111,xyz,Connected,0
2022-02-28 09:35:53.417905,2222222222,xyz,Connected,0
2022-02-28 09:35:53.417905,3333333333,xyz,Connected,0
2022-02-28 09:35:53.417905,4444444444,xyz,Connected,0
2022-02-28 09:35:53.417905,5555555555,xyz,Connected,0
2022-02-28 09:35:53.417905,1111111111,xyz,Disconnected,2000
2022-02-28 09:35:53.417905,2222222222,xyz,Disconnected,2000
2022-02-28 09:35:53.417905,3333333333,xyz,Disconnected,2000
2022-02-28 09:35:53.417905,4444444444,xyz,Disconnected,2000
2022-02-28 09:35:53.417905,5555555555,xyz,Disconnected,2000
2022-02-28 09:35:54.417905,1111111111,xyz,Connected,0
2022-02-28 09:35:54.417905,2222222222,xyz,Connected,0
2022-02-28 09:35:54.417905,3333333333,xyz,Connected,0
