Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used,NodeID
2022-03-10 19:33:32.124625,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:32.124625,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:32.124625,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:32.124625,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:32.124625,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:32.156048,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:32.156048,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:32.156048,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:32.156048,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:32.156048,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:32.279312,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:32.279312,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:32.279312,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:32.279312,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:32.279312,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:32.311292,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:32.311292,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:32.311292,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:32.311292,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:32.311292,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:32.438209,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:32.438209,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:32.438209,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:32.438209,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:32.438209,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:32.469185,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:32.469185,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:32.469185,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:32.469185,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:32.469185,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:32.596766,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:32.596766,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:32.596766,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:32.596766,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:32.596766,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:32.628661,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:32.628661,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:32.628661,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:32.628661,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:32.628661,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:32.753368,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:32.753368,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:32.753368,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:32.753368,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:32.753368,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:32.784263,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:32.784263,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:32.784263,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:32.784263,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:32.784263,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:32.909874,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:32.909874,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:32.909874,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:32.909874,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:32.909874,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:32.941754,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:32.941754,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:32.941754,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:32.941754,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:32.941754,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:33.065966,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:33.065966,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:33.065966,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:33.065966,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:33.065966,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:33.097532,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:33.097532,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:33.097532,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:33.097532,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:33.097532,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:33.273893,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:33.273893,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:33.273893,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:33.273893,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:33.273893,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:33.341146,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:33.341146,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:33.341146,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:33.341146,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:33.341146,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:33.470020,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:33.470020,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:33.470020,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:33.470020,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:33.470020,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:33.501228,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:33.501228,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:33.501228,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:33.501228,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:33.501228,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:33.627014,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:33.627014,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:33.627014,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:33.627014,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:33.627014,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:33.658365,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:33.658365,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:33.658365,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:33.658365,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:33.658365,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:33.785014,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:33.785014,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:33.785014,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:33.785014,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:33.785014,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:33.816819,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:33.816819,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:33.816819,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:33.816819,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:33.816819,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:33.941626,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:33.941626,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:33.941626,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:33.941626,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:33.941626,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:33.972443,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:33.972443,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:33.972443,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:33.972443,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:33.972443,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:34.095526,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:34.095526,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:34.095526,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:34.095526,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:34.095526,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:34.126865,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:34.126865,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:34.126865,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:34.126865,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:34.126865,5555555555,xyz,Disconnected,2000,A000005
2022-03-10 19:33:34.253139,1111111111,xyz,Connected,0,A000001
2022-03-10 19:33:34.253139,2222222222,xyz,Connected,0,A000002
2022-03-10 19:33:34.253139,3333333333,xyz,Connected,0,A000003
2022-03-10 19:33:34.253139,4444444444,xyz,Connected,0,A000004
2022-03-10 19:33:34.253139,5555555555,xyz,Connected,0,A000005
2022-03-10 19:33:34.283969,1111111111,xyz,Disconnected,2000,A000001
2022-03-10 19:33:34.283969,2222222222,xyz,Disconnected,2000,A000002
2022-03-10 19:33:34.283969,3333333333,xyz,Disconnected,2000,A000003
2022-03-10 19:33:34.283969,4444444444,xyz,Disconnected,2000,A000004
2022-03-10 19:33:34.283969,5555555555,xyz,Disconnected,2000,A000005
