Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used
2022-02-28 09:11:14.372669,1111111111,xyz,Connected,0
2022-02-28 09:11:14.372669,2222222222,xyz,Connected,0
2022-02-28 09:11:14.372669,3333333333,xyz,Connected,0
2022-02-28 09:11:14.372669,4444444444,xyz,Connected,0
2022-02-28 09:11:14.372669,5555555555,xyz,Connected,0
2022-02-28 09:11:14.372669,1111111111,xyz,Disconnected,2000
2022-02-28 09:11:14.372669,2222222222,xyz,Disconnected,2000
2022-02-28 09:11:14.372669,3333333333,xyz,Disconnected,2000
2022-02-28 09:11:14.372669,4444444444,xyz,Disconnected,2000
2022-02-28 09:11:14.372669,5555555555,xyz,Disconnected,2000
2022-02-28 09:11:15.372669,1111111111,xyz,Connected,0
2022-02-28 09:11:15.372669,2222222222,xyz,Connected,0
2022-02-28 09:11:15.372669,3333333333,xyz,Connected,0
2022-02-28 09:11:15.372669,4444444444,xyz,Connected,0
2022-02-28 09:11:15.372669,5555555555,xyz,Connected,0
2022-02-28 09:11:15.372669,1111111111,xyz,Disconnected,2000
2022-02-28 09:11:15.372669,2222222222,xyz,Disconnected,2000
2022-02-28 09:11:15.372669,3333333333,xyz,Disconnected,2000
2022-02-28 09:11:15.372669,4444444444,xyz,Disconnected,2000
2022-02-28 09:11:15.372669,5555555555,xyz,Disconnected,2000
2022-02-28 09:11:24.387124,1111111111,xyz,Connected,0
2022-02-28 09:11:24.387124,2222222222,xyz,Connected,0
2022-02-28 09:11:24.387124,3333333333,xyz,Connected,0
2022-02-28 09:11:24.387124,4444444444,xyz,Connected,0
2022-02-28 09:11:24.387124,5555555555,xyz,Connected,0
2022-02-28 09:11:24.387124,1111111111,xyz,Disconnected,2000
2022-02-28 09:11:24.387124,2222222222,xyz,Disconnected,2000
2022-02-28 09:11:24.387124,3333333333,xyz,Disconnected,2000
2022-02-28 09:11:24.387124,4444444444,xyz,Disconnected,2000
2022-02-28 09:11:24.387124,5555555555,xyz,Disconnected,2000
2022-02-28 09:11:25.387124,1111111111,xyz,Connected,0
2022-02-28 09:11:25.387124,2222222222,xyz,Connected,0
2022-02-28 09:11:25.387124,3333333333,xyz,Connected,0
2022-02-28 09:11:25.387124,4444444444,xyz,Connected,0
2022-02-28 09:11:25.387124,5555555555,xyz,Connected,0
2022-02-28 09:11:25.387124,1111111111,xyz,Disconnected,2000
2022-02-28 09:11:25.387124,2222222222,xyz,Disconnected,2000
2022-02-28 09:11:25.387124,3333333333,xyz,Disconnected,2000
2022-02-28 09:11:25.387124,4444444444,xyz,Disconnected,2000
2022-02-28 09:11:25.387124,5555555555,xyz,Disconnected,2000
2022-02-28 09:11:26.387124,1111111111,xyz,Connected,0
2022-02-28 09:11:26.387124,2222222222,xyz,Connected,0
2022-02-28 09:11:26.387124,3333333333,xyz,Connected,0
2022-02-28 09:11:26.387124,4444444444,xyz,Connected,0
2022-02-28 09:11:26.387124,5555555555,xyz,Connected,0
2022-02-28 09:11:26.387124,1111111111,xyz,Disconnected,2000
2022-02-28 09:11:26.387124,2222222222,xyz,Disconnected,2000
2022-02-28 09:11:26.387124,3333333333,xyz,Disconnected,2000
2022-02-28 09:11:26.387124,4444444444,xyz,Disconnected,2000
2022-02-28 09:11:26.387124,5555555555,xyz,Disconnected,2000
2022-02-28 09:11:27.387124,1111111111,xyz,Connected,0
2022-02-28 09:11:27.387124,2222222222,xyz,Connected,0
2022-02-28 09:11:27.387124,3333333333,xyz,Connected,0
2022-02-28 09:11:27.387124,4444444444,xyz,Connected,0
2022-02-28 09:11:27.387124,5555555555,xyz,Connected,0
2022-02-28 09:11:27.387124,1111111111,xyz,Disconnected,2000
2022-02-28 09:11:27.387124,2222222222,xyz,Disconnected,2000
2022-02-28 09:11:27.387124,3333333333,xyz,Disconnected,2000
2022-02-28 09:11:27.387124,4444444444,xyz,Disconnected,2000
2022-02-28 09:11:27.387124,5555555555,xyz,Disconnected,2000
2022-02-28 09:11:28.387124,1111111111,xyz,Connected,0
2022-02-28 09:11:28.387124,2222222222,xyz,Connected,0
2022-02-28 09:11:28.387124,3333333333,xyz,Connected,0
2022-02-28 09:11:28.387124,4444444444,xyz,Connected,0
2022-02-28 09:11:28.387124,5555555555,xyz,Connected,0
2022-02-28 09:11:28.387124,1111111111,xyz,Disconnected,2000
2022-02-28 09:11:28.387124,2222222222,xyz,Disconnected,2000
2022-02-28 09:11:28.387124,3333333333,xyz,Disconnected,2000
2022-02-28 09:11:28.387124,4444444444,xyz,Disconnected,2000
2022-02-28 09:11:28.387124,5555555555,xyz,Disconnected,2000
2022-02-28 09:11:31.390034,1111111111,xyz,Connected,0
2022-02-28 09:11:31.390034,2222222222,xyz,Connected,0
2022-02-28 09:11:31.390034,3333333333,xyz,Connected,0
2022-02-28 09:11:31.390034,4444444444,xyz,Connected,0
2022-02-28 09:11:31.390034,5555555555,xyz,Connected,0
2022-02-28 09:11:31.390034,1111111111,xyz,Disconnected,2000
2022-02-28 09:11:31.390034,2222222222,xyz,Disconnected,2000
2022-02-28 09:11:31.390034,3333333333,xyz,Disconnected,2000
2022-02-28 09:11:31.390034,4444444444,xyz,Disconnected,2000
2022-02-28 09:11:31.390034,5555555555,xyz,Disconnected,2000
2022-02-28 09:11:41.391186,1111111111,xyz,Connected,0
2022-02-28 09:11:41.391186,2222222222,xyz,Connected,0
2022-02-28 09:11:41.391186,3333333333,xyz,Connected,0
2022-02-28 09:11:41.391186,4444444444,xyz,Connected,0
2022-02-28 09:11:41.391186,5555555555,xyz,Connected,0
2022-02-28 09:11:41.391186,1111111111,xyz,Disconnected,2000
2022-02-28 09:11:41.391186,2222222222,xyz,Disconnected,2000
2022-02-28 09:11:41.391186,3333333333,xyz,Disconnected,2000
2022-02-28 09:11:41.391186,4444444444,xyz,Disconnected,2000
2022-02-28 09:11:41.391186,5555555555,xyz,Disconnected,2000
2022-02-28 09:11:42.391186,1111111111,xyz,Connected,0
2022-02-28 09:11:42.391186,2222222222,xyz,Connected,0
2022-02-28 09:11:42.391186,3333333333,xyz,Connected,0
2022-02-28 09:11:42.391186,4444444444,xyz,Connected,0
2022-02-28 09:11:42.391186,5555555555,xyz,Connected,0
2022-02-28 09:11:42.391186,1111111111,xyz,Disconnected,2000
2022-02-28 09:11:42.391186,2222222222,xyz,Disconnected,2000
2022-02-28 09:11:42.391186,3333333333,xyz,Disconnected,2000
2022-02-28 09:11:42.391186,4444444444,xyz,Disconnected,2000
