Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used,NodeID
2022-03-11 02:24:57.659942,1111111111,xyz,Connected,0,A000001
2022-03-11 02:24:57.659942,2222222222,xyz,Connected,0,A000002
2022-03-11 02:24:57.659942,3333333333,xyz,Connected,0,A000003
2022-03-11 02:24:57.659942,4444444444,xyz,Connected,0,A000004
2022-03-11 02:24:57.659942,5555555555,xyz,Connected,0,A000005
2022-03-11 02:24:57.663928,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:24:57.663928,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:24:57.663928,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:24:57.663928,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:24:57.663928,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:24:57.665921,1111111111,xyz,Connected,0,A000001
2022-03-11 02:24:57.665921,2222222222,xyz,Connected,0,A000002
2022-03-11 02:24:57.665921,3333333333,xyz,Connected,0,A000003
2022-03-11 02:24:57.665921,4444444444,xyz,Connected,0,A000004
2022-03-11 02:24:57.665921,5555555555,xyz,Connected,0,A000005
2022-03-11 02:24:57.669908,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:24:57.669908,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:24:57.669908,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:24:57.669908,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:24:57.669908,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:24:57.671901,1111111111,xyz,Connected,0,A000001
2022-03-11 02:24:57.671901,2222222222,xyz,Connected,0,A000002
2022-03-11 02:24:57.671901,3333333333,xyz,Connected,0,A000003
2022-03-11 02:24:57.671901,4444444444,xyz,Connected,0,A000004
2022-03-11 02:24:57.671901,5555555555,xyz,Connected,0,A000005
2022-03-11 02:24:57.675887,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:24:57.675887,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:24:57.675887,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:24:57.675887,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:24:57.675887,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:24:57.677881,1111111111,xyz,Connected,0,A000001
2022-03-11 02:24:57.677881,2222222222,xyz,Connected,0,A000002
2022-03-11 02:24:57.677881,3333333333,xyz,Connected,0,A000003
2022-03-11 02:24:57.677881,4444444444,xyz,Connected,0,A000004
2022-03-11 02:24:57.677881,5555555555,xyz,Connected,0,A000005
2022-03-11 02:24:57.681868,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:24:57.681868,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:24:57.681868,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:24:57.681868,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:24:57.681868,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:24:57.683861,1111111111,xyz,Connected,0,A000001
2022-03-11 02:24:57.683861,2222222222,xyz,Connected,0,A000002
2022-03-11 02:24:57.683861,3333333333,xyz,Connected,0,A000003
2022-03-11 02:24:57.683861,4444444444,xyz,Connected,0,A000004
2022-03-11 02:24:57.683861,5555555555,xyz,Connected,0,A000005
2022-03-11 02:24:57.686920,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 02:24:57.686920,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 02:24:57.686920,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 02:24:57.686920,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 02:24:57.686920,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 02:24:57.688844,1111111111,xyz,Connected,0,A000001
2022-03-11 02:24:57.688844,2222222222,xyz,Connected,0,A000002
