Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used
2022-02-28 09:40:50.454824,1111111111,xyz,Connected,0
2022-02-28 09:40:50.454824,2222222222,xyz,Connected,0
2022-02-28 09:40:50.454824,3333333333,xyz,Connected,0
2022-02-28 09:40:50.454824,4444444444,xyz,Connected,0
2022-02-28 09:40:50.454824,5555555555,xyz,Connected,0
2022-02-28 09:40:50.455084,1111111111,xyz,Disconnected,2000
2022-02-28 09:40:50.455084,2222222222,xyz,Disconnected,2000
2022-02-28 09:40:50.455084,3333333333,xyz,Disconnected,2000
2022-02-28 09:40:50.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:40:50.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:40:51.455148,1111111111,xyz,Connected,0
2022-02-28 09:40:51.455148,2222222222,xyz,Connected,0
2022-02-28 09:40:51.455148,3333333333,xyz,Connected,0
2022-02-28 09:40:51.455148,4444444444,xyz,Connected,0
2022-02-28 09:40:51.455148,5555555555,xyz,Connected,0
2022-02-28 09:40:51.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:40:51.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:40:51.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:40:51.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:40:51.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:40:52.455148,1111111111,xyz,Connected,0
2022-02-28 09:40:52.455148,2222222222,xyz,Connected,0
2022-02-28 09:40:52.455148,3333333333,xyz,Connected,0
2022-02-28 09:40:52.455148,4444444444,xyz,Connected,0
2022-02-28 09:40:52.455148,5555555555,xyz,Connected,0
2022-02-28 09:40:52.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:40:52.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:40:52.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:40:52.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:40:52.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:40:53.455148,1111111111,xyz,Connected,0
2022-02-28 09:40:53.455148,2222222222,xyz,Connected,0
2022-02-28 09:40:53.455148,3333333333,xyz,Connected,0
2022-02-28 09:40:53.455148,4444444444,xyz,Connected,0
2022-02-28 09:40:53.455148,5555555555,xyz,Connected,0
2022-02-28 09:40:53.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:40:53.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:40:53.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:40:53.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:40:53.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:40:54.455148,1111111111,xyz,Connected,0
2022-02-28 09:40:54.455148,2222222222,xyz,Connected,0
2022-02-28 09:40:54.455148,3333333333,xyz,Connected,0
2022-02-28 09:40:54.455148,4444444444,xyz,Connected,0
2022-02-28 09:40:54.455148,5555555555,xyz,Connected,0
2022-02-28 09:40:54.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:40:54.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:40:54.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:40:54.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:40:54.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:40:55.455148,1111111111,xyz,Connected,0
2022-02-28 09:40:55.455148,2222222222,xyz,Connected,0
2022-02-28 09:40:55.455148,3333333333,xyz,Connected,0
2022-02-28 09:40:55.455148,4444444444,xyz,Connected,0
2022-02-28 09:40:55.455148,5555555555,xyz,Connected,0
2022-02-28 09:40:55.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:40:55.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:40:55.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:40:55.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:40:55.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:40:56.455148,1111111111,xyz,Connected,0
2022-02-28 09:40:56.455148,2222222222,xyz,Connected,0
2022-02-28 09:40:56.455148,3333333333,xyz,Connected,0
2022-02-28 09:40:56.455148,4444444444,xyz,Connected,0
2022-02-28 09:40:56.455148,5555555555,xyz,Connected,0
2022-02-28 09:40:56.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:40:56.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:40:56.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:40:56.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:40:56.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:40:57.455148,1111111111,xyz,Connected,0
2022-02-28 09:40:57.455148,2222222222,xyz,Connected,0
2022-02-28 09:40:57.455148,3333333333,xyz,Connected,0
2022-02-28 09:40:57.455148,2222222222,xyz,Connected,0
2022-02-28 09:40:57.455148,3333333333,xyz,Connected,0
2022-02-28 09:40:57.455148,4444444444,xyz,Connected,0
2022-02-28 09:40:57.455148,5555555555,xyz,Connected,0
2022-02-28 09:40:57.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:40:57.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:40:57.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:40:57.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:40:57.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:40:58.455148,1111111111,xyz,Connected,0
2022-02-28 09:40:58.455148,2222222222,xyz,Connected,0
2022-02-28 09:40:58.455148,3333333333,xyz,Connected,0
2022-02-28 09:40:58.455148,4444444444,xyz,Connected,0
2022-02-28 09:40:58.455148,5555555555,xyz,Connected,0
2022-02-28 09:40:58.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:40:58.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:40:58.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:40:58.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:40:58.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:40:59.455148,1111111111,xyz,Connected,0
2022-02-28 09:40:59.455148,2222222222,xyz,Connected,0
2022-02-28 09:40:59.455148,3333333333,xyz,Connected,0
2022-02-28 09:40:59.455148,4444444444,xyz,Connected,0
2022-02-28 09:40:59.455148,5555555555,xyz,Connected,0
2022-02-28 09:40:59.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:40:59.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:40:59.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:40:59.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:40:59.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:00.455148,1111111111,xyz,Connected,0
2022-02-28 09:41:00.455148,2222222222,xyz,Connected,0
2022-02-28 09:41:00.455148,3333333333,xyz,Connected,0
2022-02-28 09:41:00.455148,4444444444,xyz,Connected,0
2022-02-28 09:41:00.455148,5555555555,xyz,Connected,0
2022-02-28 09:41:00.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:00.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:00.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:00.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:00.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:01.455148,1111111111,xyz,Connected,0
2022-02-28 09:41:01.455148,2222222222,xyz,Connected,0
2022-02-28 09:41:01.455148,3333333333,xyz,Connected,0
2022-02-28 09:41:01.455148,4444444444,xyz,Connected,0
2022-02-28 09:41:01.455148,5555555555,xyz,Connected,0
2022-02-28 09:41:01.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:01.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:01.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:01.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:01.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:02.455148,1111111111,xyz,Connected,0
2022-02-28 09:41:02.455148,2222222222,xyz,Connected,0
2022-02-28 09:41:02.455148,3333333333,xyz,Connected,0
2022-02-28 09:41:02.455148,4444444444,xyz,Connected,0
2022-02-28 09:41:02.455148,5555555555,xyz,Connected,0
2022-02-28 09:41:02.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:02.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:02.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:02.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:02.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:03.455148,1111111111,xyz,Connected,0
2022-02-28 09:41:03.455148,2222222222,xyz,Connected,0
2022-02-28 09:41:03.455148,3333333333,xyz,Connected,0
2022-02-28 09:41:03.455148,4444444444,xyz,Connected,0
2022-02-28 09:41:03.455148,5555555555,xyz,Connected,0
2022-02-28 09:41:03.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:03.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:03.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:03.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:03.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:04.455148,1111111111,xyz,Connected,0
2022-02-28 09:41:04.455148,2222222222,xyz,Connected,0
2022-02-28 09:41:04.455148,3333333333,xyz,Connected,0
2022-02-28 09:41:04.455148,4444444444,xyz,Connected,0
2022-02-28 09:41:04.455148,5555555555,xyz,Connected,0
2022-02-28 09:41:04.455148,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:04.455148,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:04.455148,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:04.455148,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:04.455148,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:05.455148,1111111111,xyz,Connected,0
2022-02-28 09:41:05.455148,2222222222,xyz,Connected,0
2022-02-28 09:41:05.455148,3333333333,xyz,Connected,0
2022-02-28 09:41:05.455148,4444444444,xyz,Connected,0
2022-02-28 09:41:05.458550,5555555555,xyz,Connected,0
2022-02-28 09:41:05.458550,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:05.458550,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:05.458550,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:05.458550,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:05.458550,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:06.458550,1111111111,xyz,Connected,0
2022-02-28 09:41:06.458550,2222222222,xyz,Connected,0
2022-02-28 09:41:06.458550,3333333333,xyz,Connected,0
2022-02-28 09:41:06.458550,4444444444,xyz,Connected,0
2022-02-28 09:41:06.458550,5555555555,xyz,Connected,0
2022-02-28 09:41:06.458550,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:06.458550,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:06.458550,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:06.458550,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:06.458550,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:07.458550,1111111111,xyz,Connected,0
2022-02-28 09:41:07.458550,2222222222,xyz,Connected,0
2022-02-28 09:41:07.458550,3333333333,xyz,Connected,0
2022-02-28 09:41:07.458550,4444444444,xyz,Connected,0
2022-02-28 09:41:07.458550,5555555555,xyz,Connected,0
2022-02-28 09:41:07.458550,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:07.458550,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:07.458550,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:07.458550,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:07.458550,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:08.459051,1111111111,xyz,Connected,0
2022-02-28 09:41:08.459051,2222222222,xyz,Connected,0
2022-02-28 09:41:08.459051,3333333333,xyz,Connected,0
2022-02-28 09:41:08.459051,4444444444,xyz,Connected,0
2022-02-28 09:41:08.459051,5555555555,xyz,Connected,0
2022-02-28 09:41:08.459051,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:08.459051,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:08.459051,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:08.459051,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:08.459051,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:09.459051,1111111111,xyz,Connected,0
2022-02-28 09:41:09.459051,2222222222,xyz,Connected,0
2022-02-28 09:41:09.459051,3333333333,xyz,Connected,0
2022-02-28 09:41:09.459051,4444444444,xyz,Connected,0
2022-02-28 09:41:09.459051,5555555555,xyz,Connected,0
2022-02-28 09:41:09.459051,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:09.459051,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:09.459051,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:09.459051,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:09.459051,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:10.459551,1111111111,xyz,Connected,0
2022-02-28 09:41:10.459551,2222222222,xyz,Connected,0
2022-02-28 09:41:10.459551,3333333333,xyz,Connected,0
2022-02-28 09:41:10.459551,4444444444,xyz,Connected,0
2022-02-28 09:41:10.459551,5555555555,xyz,Connected,0
2022-02-28 09:41:10.459551,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:10.459551,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:10.459551,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:10.459551,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:10.459551,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:11.459551,1111111111,xyz,Connected,0
2022-02-28 09:41:11.459551,2222222222,xyz,Connected,0
2022-02-28 09:41:11.459551,3333333333,xyz,Connected,0
2022-02-28 09:41:11.459551,4444444444,xyz,Connected,0
2022-02-28 09:41:11.459551,5555555555,xyz,Connected,0
2022-02-28 09:41:11.459920,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:11.459920,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:11.459920,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:11.459920,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:11.459920,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:12.459920,1111111111,xyz,Connected,0
2022-02-28 09:41:12.459920,2222222222,xyz,Connected,0
2022-02-28 09:41:12.459920,3333333333,xyz,Connected,0
2022-02-28 09:41:12.459920,4444444444,xyz,Connected,0
2022-02-28 09:41:12.459920,5555555555,xyz,Connected,0
2022-02-28 09:41:12.459920,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:12.459920,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:12.459920,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:12.459920,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:12.459920,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:13.459920,1111111111,xyz,Connected,0
2022-02-28 09:41:13.459920,2222222222,xyz,Connected,0
2022-02-28 09:41:13.459920,3333333333,xyz,Connected,0
2022-02-28 09:41:13.459920,4444444444,xyz,Connected,0
2022-02-28 09:41:13.459920,5555555555,xyz,Connected,0
2022-02-28 09:41:13.459920,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:13.459920,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:13.459920,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:13.459920,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:13.459920,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:14.459920,1111111111,xyz,Connected,0
2022-02-28 09:41:14.459920,2222222222,xyz,Connected,0
2022-02-28 09:41:14.459920,3333333333,xyz,Connected,0
2022-02-28 09:41:14.459920,4444444444,xyz,Connected,0
2022-02-28 09:41:14.459920,5555555555,xyz,Connected,0
2022-02-28 09:41:14.460420,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:14.460420,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:14.460420,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:14.460420,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:14.460420,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:15.460420,1111111111,xyz,Connected,0
2022-02-28 09:41:15.460420,2222222222,xyz,Connected,0
2022-02-28 09:41:15.460420,3333333333,xyz,Connected,0
2022-02-28 09:41:15.460420,4444444444,xyz,Connected,0
2022-02-28 09:41:15.460420,5555555555,xyz,Connected,0
2022-02-28 09:41:15.460420,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:15.460420,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:15.460420,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:15.460420,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:15.460420,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:16.460420,1111111111,xyz,Connected,0
2022-02-28 09:41:16.460420,2222222222,xyz,Connected,0
2022-02-28 09:41:16.460420,3333333333,xyz,Connected,0
2022-02-28 09:41:16.460420,4444444444,xyz,Connected,0
2022-02-28 09:41:16.460420,5555555555,xyz,Connected,0
2022-02-28 09:41:16.460420,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:16.460420,2222222222,xyz,Disconnected,2000
2022-02-28 09:41:16.460420,3333333333,xyz,Disconnected,2000
2022-02-28 09:41:16.460420,4444444444,xyz,Disconnected,2000
2022-02-28 09:41:16.460420,5555555555,xyz,Disconnected,2000
2022-02-28 09:41:17.460931,1111111111,xyz,Connected,0
2022-02-28 09:41:17.460931,2222222222,xyz,Connected,0
2022-02-28 09:41:17.460931,3333333333,xyz,Connected,0
2022-02-28 09:41:17.460931,4444444444,xyz,Connected,0
2022-02-28 09:41:17.460931,5555555555,xyz,Connected,0
2022-02-28 09:41:17.460931,1111111111,xyz,Disconnected,2000
2022-02-28 09:41:17.460931,2222222222,xyz,Disconnected,2000
