Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used,NodeID
2022-03-11 01:50:51.550331,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.550331,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.550331,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.550331,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.550331,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.552480,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.552480,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.552480,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.552480,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.552480,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.554409,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.554409,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.554409,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.554409,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.554409,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.557619,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.557619,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.557619,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.557619,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.557619,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.559612,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.559612,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.559612,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.559612,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.559612,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.562715,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.562715,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.562715,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.562715,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.562715,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.564706,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.564706,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.564706,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.564706,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.564706,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.568397,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.568397,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.568397,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.568397,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.568397,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.569413,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.569413,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.569413,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.569413,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.569413,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.572403,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.572403,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.572403,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.572403,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.572403,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.574396,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.574396,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.574396,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.574396,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.574396,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.578383,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.578383,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.578383,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.578383,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.578383,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.579384,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.579384,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.579384,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.579384,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.579384,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.583268,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.583268,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.583268,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.583268,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.583268,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.585261,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.585261,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.585261,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.585261,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.585261,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.589248,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.589248,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.589248,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.589248,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.589248,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.591241,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.591241,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.591241,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.591241,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.591241,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.594243,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.594243,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.594243,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.594243,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.594243,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.596224,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.596224,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.596224,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.596224,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.596224,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.598461,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.598461,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.598461,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.598461,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.598461,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.600362,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.600362,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.600362,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.600362,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.600362,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.604364,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.604364,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.604364,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.604364,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.604364,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.606344,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.606344,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.606344,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.606344,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.606344,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.610329,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.610329,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.610329,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.610329,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.610329,5555555555,xyz,Disconnected,2000,A000005
2022-03-11 01:50:51.612324,1111111111,xyz,Connected,0,A000001
2022-03-11 01:50:51.612324,2222222222,xyz,Connected,0,A000002
2022-03-11 01:50:51.612324,3333333333,xyz,Connected,0,A000003
2022-03-11 01:50:51.612324,4444444444,xyz,Connected,0,A000004
2022-03-11 01:50:51.612324,5555555555,xyz,Connected,0,A000005
2022-03-11 01:50:51.616310,1111111111,xyz,Disconnected,2000,A000001
2022-03-11 01:50:51.616310,2222222222,xyz,Disconnected,2000,A000002
2022-03-11 01:50:51.616310,3333333333,xyz,Disconnected,2000,A000003
2022-03-11 01:50:51.616310,4444444444,xyz,Disconnected,2000,A000004
2022-03-11 01:50:51.616310,5555555555,xyz,Disconnected,2000,A000005
