Time,ICCID(SIM ID),Arbitrary Column,Connection Event,Bytes Used
2022-02-28 10:21:25.746819,1111111111,xyz,Connected,0
2022-02-28 10:21:25.746819,2222222222,xyz,Connected,0
2022-02-28 10:21:25.746819,3333333333,xyz,Connected,0
2022-02-28 10:21:25.746819,4444444444,xyz,Connected,0
2022-02-28 10:21:25.746819,5555555555,xyz,Connected,0
2022-02-28 10:21:25.746819,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:25.746819,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:25.746819,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:25.746819,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:25.746819,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:26.746819,1111111111,xyz,Connected,0
2022-02-28 10:21:26.746819,2222222222,xyz,Connected,0
2022-02-28 10:21:26.746819,3333333333,xyz,Connected,0
2022-02-28 10:21:26.746819,4444444444,xyz,Connected,0
2022-02-28 10:21:26.746819,5555555555,xyz,Connected,0
2022-02-28 10:21:26.746819,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:26.746819,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:26.746819,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:26.746819,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:26.746819,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:27.746819,1111111111,xyz,Connected,0
2022-02-28 10:21:27.746819,2222222222,xyz,Connected,0
2022-02-28 10:21:27.746819,3333333333,xyz,Connected,0
2022-02-28 10:21:27.746819,4444444444,xyz,Connected,0
2022-02-28 10:21:27.746819,5555555555,xyz,Connected,0
2022-02-28 10:21:27.746819,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:27.746819,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:27.746819,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:27.746819,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:27.746819,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:28.746819,1111111111,xyz,Connected,0
2022-02-28 10:21:28.746819,2222222222,xyz,Connected,0
2022-02-28 10:21:28.746819,3333333333,xyz,Connected,0
2022-02-28 10:21:28.746819,4444444444,xyz,Connected,0
2022-02-28 10:21:28.746819,5555555555,xyz,Connected,0
2022-02-28 10:21:28.746819,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:28.746819,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:28.746819,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:28.746819,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:28.746819,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:29.746819,1111111111,xyz,Connected,0
2022-02-28 10:21:29.746819,2222222222,xyz,Connected,0
2022-02-28 10:21:29.746819,3333333333,xyz,Connected,0
2022-02-28 10:21:29.746819,4444444444,xyz,Connected,0
2022-02-28 10:21:29.746819,5555555555,xyz,Connected,0
2022-02-28 10:21:29.746819,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:29.746819,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:29.746819,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:29.746819,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:29.746819,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:30.746819,1111111111,xyz,Connected,0
2022-02-28 10:21:30.746819,2222222222,xyz,Connected,0
2022-02-28 10:21:30.746819,3333333333,xyz,Connected,0
2022-02-28 10:21:30.746819,4444444444,xyz,Connected,0
2022-02-28 10:21:30.746819,5555555555,xyz,Connected,0
2022-02-28 10:21:30.746819,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:30.746819,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:30.746819,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:30.746819,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:30.746819,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:31.746819,1111111111,xyz,Connected,0
2022-02-28 10:21:31.746819,2222222222,xyz,Connected,0
2022-02-28 10:21:31.746819,3333333333,xyz,Connected,0
2022-02-28 10:21:31.746819,4444444444,xyz,Connected,0
2022-02-28 10:21:31.746819,5555555555,xyz,Connected,0
2022-02-28 10:21:31.746819,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:31.746819,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:31.746819,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:31.746819,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:31.746819,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:32.746819,1111111111,xyz,Connected,0
2022-02-28 10:21:32.746819,2222222222,xyz,Connected,0
2022-02-28 10:21:32.746819,3333333333,xyz,Connected,0
2022-02-28 10:21:32.746819,4444444444,xyz,Connected,0
2022-02-28 10:21:32.746819,5555555555,xyz,Connected,0
2022-02-28 10:21:32.746819,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:32.746819,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:32.746819,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:32.746819,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:32.746819,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:33.746819,1111111111,xyz,Connected,0
2022-02-28 10:21:33.746819,2222222222,xyz,Connected,0
2022-02-28 10:21:33.746819,3333333333,xyz,Connected,0
2022-02-28 10:21:33.746819,4444444444,xyz,Connected,0
2022-02-28 10:21:33.746819,5555555555,xyz,Connected,0
2022-02-28 10:21:33.746819,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:33.746819,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:33.746819,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:33.746819,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:33.748397,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:34.748397,1111111111,xyz,Connected,0
2022-02-28 10:21:34.748397,2222222222,xyz,Connected,0
2022-02-28 10:21:34.748397,3333333333,xyz,Connected,0
2022-02-28 10:21:34.748397,4444444444,xyz,Connected,0
2022-02-28 10:21:34.748397,5555555555,xyz,Connected,0
2022-02-28 10:21:34.748397,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:34.748397,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:34.748397,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:34.748397,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:34.748397,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:35.748397,1111111111,xyz,Connected,0
2022-02-28 10:21:35.748397,2222222222,xyz,Connected,0
2022-02-28 10:21:35.748397,3333333333,xyz,Connected,0
2022-02-28 10:21:35.748397,4444444444,xyz,Connected,0
2022-02-28 10:21:35.748397,5555555555,xyz,Connected,0
2022-02-28 10:21:35.748397,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:35.748397,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:35.748397,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:35.748397,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:35.748397,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:36.748397,1111111111,xyz,Connected,0
2022-02-28 10:21:36.748397,2222222222,xyz,Connected,0
2022-02-28 10:21:36.748397,3333333333,xyz,Connected,0
2022-02-28 10:21:36.748397,4444444444,xyz,Connected,0
2022-02-28 10:21:36.748397,5555555555,xyz,Connected,0
2022-02-28 10:21:36.748397,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:36.748397,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:36.748397,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:36.748397,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:36.748397,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:37.748397,1111111111,xyz,Connected,0
2022-02-28 10:21:37.748397,2222222222,xyz,Connected,0
2022-02-28 10:21:37.748397,3333333333,xyz,Connected,0
2022-02-28 10:21:37.748397,4444444444,xyz,Connected,0
2022-02-28 10:21:37.748397,5555555555,xyz,Connected,0
2022-02-28 10:21:37.748397,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:37.748397,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:37.748397,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:37.748397,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:37.748397,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:38.748397,1111111111,xyz,Connected,0
2022-02-28 10:21:38.748397,2222222222,xyz,Connected,0
2022-02-28 10:21:38.748397,3333333333,xyz,Connected,0
2022-02-28 10:21:38.748397,4444444444,xyz,Connected,0
2022-02-28 10:21:38.748397,5555555555,xyz,Connected,0
2022-02-28 10:21:38.748397,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:38.748397,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:38.748397,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:38.748397,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:38.748397,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:39.748397,1111111111,xyz,Connected,0
2022-02-28 10:21:39.748397,2222222222,xyz,Connected,0
2022-02-28 10:21:39.748397,3333333333,xyz,Connected,0
2022-02-28 10:21:39.748397,4444444444,xyz,Connected,0
2022-02-28 10:21:39.748397,5555555555,xyz,Connected,0
2022-02-28 10:21:39.748397,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:39.748397,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:39.748397,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:39.748397,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:39.748397,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:40.748397,1111111111,xyz,Connected,0
2022-02-28 10:21:40.748397,2222222222,xyz,Connected,0
2022-02-28 10:21:40.748397,3333333333,xyz,Connected,0
2022-02-28 10:21:40.748397,4444444444,xyz,Connected,0
2022-02-28 10:21:40.748397,5555555555,xyz,Connected,0
2022-02-28 10:21:40.748397,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:40.748397,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:40.748397,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:40.748397,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:40.748397,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:41.748397,1111111111,xyz,Connected,0
2022-02-28 10:21:41.748397,2222222222,xyz,Connected,0
2022-02-28 10:21:41.748397,3333333333,xyz,Connected,0
2022-02-28 10:21:41.748397,4444444444,xyz,Connected,0
2022-02-28 10:21:41.748397,5555555555,xyz,Connected,0
2022-02-28 10:21:41.748397,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:41.748397,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:41.748397,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:41.748397,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:41.748397,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:42.748397,1111111111,xyz,Connected,0
2022-02-28 10:21:42.748397,2222222222,xyz,Connected,0
2022-02-28 10:21:42.748397,3333333333,xyz,Connected,0
2022-02-28 10:21:42.748397,4444444444,xyz,Connected,0
2022-02-28 10:21:42.748397,5555555555,xyz,Connected,0
2022-02-28 10:21:42.748397,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:42.748397,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:42.748397,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:42.748397,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:42.748397,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:43.749123,1111111111,xyz,Connected,0
2022-02-28 10:21:43.749123,2222222222,xyz,Connected,0
2022-02-28 10:21:43.749123,3333333333,xyz,Connected,0
2022-02-28 10:21:43.749123,4444444444,xyz,Connected,0
2022-02-28 10:21:43.749123,5555555555,xyz,Connected,0
2022-02-28 10:21:43.749123,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:43.749123,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:43.749123,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:43.749123,4444444444,xyz,Disconnected,2000
2022-02-28 10:21:43.749123,5555555555,xyz,Disconnected,2000
2022-02-28 10:21:44.749123,1111111111,xyz,Connected,0
2022-02-28 10:21:44.749123,2222222222,xyz,Connected,0
2022-02-28 10:21:44.749123,3333333333,xyz,Connected,0
2022-02-28 10:21:44.749123,4444444444,xyz,Connected,0
2022-02-28 10:21:44.749123,5555555555,xyz,Connected,0
2022-02-28 10:21:44.749123,1111111111,xyz,Disconnected,2000
2022-02-28 10:21:44.749123,2222222222,xyz,Disconnected,2000
2022-02-28 10:21:44.749123,3333333333,xyz,Disconnected,2000
2022-02-28 10:21:44.749123,4444444444,xyz,Disconnected,2000
